,order_id,postal_code,cost_price,quantity,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,discount,sale_price,profit
7617,7618,13601,560,5,2023-10-30,Standard Class,Consumer,United States,Watertown,New York,East,Office Supplies,Binders,OFF-BI-10003656,34.0,646.0,86.0
7618,7619,90032,150,1,2023-11-05,First Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,FUR-TA-10001539,3.8000000000000003,186.2,36.19999999999999
7619,7620,90032,60,5,2022-08-01,First Class,Corporate,United States,Los Angeles,California,West,Technology,Phones,TEC-PH-10004100,2.8000000000000003,67.2,7.200000000000003
7620,7621,90004,460,5,2022-08-30,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,TEC-PH-10001580,16.2,523.8,63.799999999999955
7621,7622,90004,690,4,2022-02-20,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,FUR-CH-10002335,29.2,700.8,10.799999999999955
7622,7623,90004,10,3,2022-04-22,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10004707,0.5,9.5,-0.5
7623,7624,19711,40,1,2023-12-14,Standard Class,Home Office,United States,Newark,Delaware,East,Office Supplies,Appliances,OFF-AP-10000576,2.0,38.0,-2.0
7624,7625,48234,730,5,2022-05-23,Second Class,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Appliances,OFF-AP-10001394,17.0,833.0,103.0
7625,7626,48234,70,9,2023-12-17,Second Class,Home Office,United States,Detroit,Michigan,Central,Furniture,Furnishings,FUR-FU-10003724,4.0,76.0,6.0
7626,7627,85023,260,6,2023-09-04,Second Class,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Appliances,OFF-AP-10002867,16.5,313.5,53.5
7627,7628,85023,20,2,2023-02-18,Second Class,Corporate,United States,Phoenix,Arizona,West,Technology,Accessories,TEC-AC-10002718,1.0,19.0,-1.0
7628,7629,85023,20,5,2023-04-19,Second Class,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Labels,OFF-LA-10003121,0.4,19.6,-0.3999999999999986
7629,7630,78521,300,5,2023-09-15,First Class,Home Office,United States,Brownsville,Texas,Central,Office Supplies,Envelopes,OFF-EN-10002230,13.6,326.4,26.399999999999977
7630,7631,78521,230,7,2022-02-24,First Class,Home Office,United States,Brownsville,Texas,Central,Technology,Phones,TEC-PH-10001819,5.0,245.0,15.0
7631,7632,78521,110,7,2023-07-28,First Class,Home Office,United States,Brownsville,Texas,Central,Furniture,Chairs,FUR-CH-10002304,5.2,124.8,14.799999999999997
7632,7633,40214,1050,8,2023-10-11,Second Class,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,FUR-CH-10002602,24.2,1185.8,135.79999999999995
7633,7634,40214,10,1,2023-12-06,Second Class,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Binders,OFF-BI-10002414,0.2,9.8,-0.1999999999999993
7634,7635,40214,30,1,2022-03-23,Second Class,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Art,OFF-AR-10003696,0.6,29.4,-0.6000000000000014
7635,7636,40214,240,1,2023-01-24,Second Class,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,FUR-CH-10004495,6.0,294.0,54.0
7636,7637,40214,240,3,2022-10-12,Second Class,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,FUR-CH-10001270,5.2,254.8,14.800000000000011
7637,7638,19711,60,3,2023-11-28,Standard Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Art,OFF-AR-10001615,1.8,58.2,-1.7999999999999972
7638,7639,19711,50,7,2023-08-05,Standard Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Envelopes,OFF-EN-10003286,1.8,58.2,8.200000000000003
7639,7640,19711,380,2,2023-12-07,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Bookcases,FUR-BO-10003660,17.6,422.4,42.39999999999998
7640,7641,19711,60,6,2022-08-01,Standard Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Paper,OFF-PA-10002764,3.5,66.5,6.5
7641,7642,81001,620,6,2023-05-10,First Class,Home Office,United States,Pueblo,Colorado,West,Technology,Machines,TEC-MA-10001695,14.0,686.0,66.0
7642,7643,81001,20,4,2023-12-24,First Class,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,OFF-BI-10002824,1.0,19.0,-1.0
7643,7644,81001,10,4,2022-09-25,First Class,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,OFF-BI-10002571,0.4,9.6,-0.40000000000000036
7644,7645,81001,60,5,2023-07-13,First Class,Home Office,United States,Pueblo,Colorado,West,Technology,Accessories,TEC-AC-10001553,3.5,66.5,6.5
7645,7646,90036,780,3,2022-10-13,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,FUR-CH-10003973,44.5,845.5,65.5
7646,7647,27834,1160,2,2022-09-14,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Machines,TEC-MA-10002073,65.0,1235.0,75.0
7647,7648,94110,0,2,2023-06-10,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10003529,0.0,0.0,0.0
7648,7649,94110,1230,4,2023-10-23,First Class,Corporate,United States,San Francisco,California,West,Furniture,Chairs,FUR-CH-10000309,54.0,1296.0,66.0
7649,7650,43302,1460,9,2023-10-01,Standard Class,Corporate,United States,Marion,Ohio,East,Furniture,Tables,FUR-TA-10004154,62.0,1488.0,28.0
7650,7651,43302,20,3,2022-05-23,Standard Class,Corporate,United States,Marion,Ohio,East,Office Supplies,Envelopes,OFF-EN-10003286,1.0,19.0,-1.0
7651,7652,75081,100,3,2022-10-23,First Class,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,TEC-AC-10001552,2.4,117.6,17.599999999999994
7652,7653,75081,110,2,2022-02-14,First Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,OFF-ST-10002790,4.8,115.2,5.200000000000003
7653,7654,35810,20,4,2023-01-27,Standard Class,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Art,OFF-AR-10003217,1.0,19.0,-1.0
7654,7655,89115,70,4,2022-11-24,Second Class,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,FUR-FU-10002813,2.4,77.6,7.599999999999994
7655,7656,89115,30,4,2022-04-19,Second Class,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Paper,OFF-PA-10003848,0.6,29.4,-0.6000000000000014
7656,7657,90049,100,2,2023-10-06,Same Day,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10000240,4.4,105.6,5.599999999999994
7657,7658,90049,170,4,2023-06-03,Same Day,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,FUR-FU-10004091,7.6000000000000005,182.4,12.400000000000006
7658,7659,44107,70,4,2022-01-30,First Class,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Binders,OFF-BI-10001071,3.2,76.8,6.799999999999997
7659,7660,68025,40,5,2022-08-13,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Binders,OFF-BI-10003676,2.5,47.5,7.5
7660,7661,77340,70,3,2022-12-29,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,FUR-FU-10004864,2.4,77.6,7.599999999999994
7661,7662,77340,10,7,2022-10-20,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,OFF-BI-10003708,0.4,9.6,-0.40000000000000036
7662,7663,90036,80,5,2022-12-21,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10002067,3.0,97.0,17.0
7663,7664,28806,20,5,2022-06-15,Standard Class,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,OFF-AR-10003158,1.0,19.0,-1.0
7664,7665,71111,120,4,2022-03-29,Standard Class,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,FUR-FU-10000193,6.5,123.5,3.5
7665,7666,2908,30,1,2022-07-20,Standard Class,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Binders,OFF-BI-10000977,0.6,29.4,-0.6000000000000014
7666,7667,2908,4320,9,2022-08-05,Standard Class,Home Office,United States,Providence,Rhode Island,East,Technology,Copiers,TEC-CO-10001449,216.0,5184.0,864.0
7667,7668,2908,100,3,2023-08-04,Standard Class,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Storage,OFF-ST-10000136,3.6,116.4,16.400000000000006
7668,7669,2149,30,6,2022-08-17,Second Class,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,OFF-PA-10000743,1.6,38.4,8.399999999999999
7669,7670,2149,60,3,2023-12-17,Second Class,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,OFF-PA-10001019,2.4,57.6,-2.3999999999999986
7670,7671,2149,240,2,2023-08-02,Second Class,Home Office,United States,Everett,Massachusetts,East,Technology,Accessories,TEC-AC-10003095,10.4,249.6,9.599999999999994
7671,7672,2149,150,1,2023-08-07,Second Class,Home Office,United States,Everett,Massachusetts,East,Furniture,Bookcases,FUR-BO-10002916,6.8,163.2,13.199999999999989
7672,7673,2149,30,3,2023-03-03,Second Class,Home Office,United States,Everett,Massachusetts,East,Furniture,Furnishings,FUR-FU-10002506,2.0,38.0,8.0
7673,7674,2149,130,5,2022-11-18,Second Class,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,OFF-PA-10003823,4.5,145.5,15.5
7674,7675,2149,380,4,2023-08-05,Second Class,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,FUR-TA-10004619,13.5,436.5,56.5
7675,7676,91730,140,3,2022-10-27,Second Class,Consumer,United States,Rancho Cucamonga,California,West,Office Supplies,Appliances,OFF-AP-10001271,7.5,142.5,2.5
7676,7677,28205,20,3,2023-10-19,Same Day,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,TEC-AC-10002331,0.6,19.4,-0.6000000000000014
7677,7678,2908,160,4,2023-06-02,Standard Class,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,OFF-PA-10003228,4.0,196.0,36.0
7678,7679,2908,10,3,2023-03-19,Standard Class,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,OFF-PA-10002586,0.5,9.5,-0.5
7679,7680,2908,1400,4,2022-01-29,Standard Class,Home Office,United States,Providence,Rhode Island,East,Technology,Accessories,TEC-AC-10002049,67.6,1622.4,222.4000000000001
7680,7681,2908,310,2,2022-01-11,Standard Class,Home Office,United States,Providence,Rhode Island,East,Furniture,Bookcases,FUR-BO-10000362,10.200000000000001,329.8,19.80000000000001
7681,7682,2908,540,6,2023-06-15,Standard Class,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,FUR-CH-10004218,24.400000000000002,585.6,45.60000000000002
7682,7683,48640,150,1,2023-11-30,First Class,Home Office,United States,Midland,Michigan,Central,Office Supplies,Appliances,OFF-AP-10003779,3.8000000000000003,186.2,36.19999999999999
7683,7684,48640,3160,3,2023-12-31,First Class,Home Office,United States,Midland,Michigan,Central,Office Supplies,Binders,OFF-BI-10003527,114.3,3695.7,535.6999999999998
7684,7685,14609,30,9,2022-05-20,Standard Class,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,OFF-BI-10002897,1.2,28.8,-1.1999999999999993
7685,7686,14609,530,1,2022-08-01,Standard Class,Consumer,United States,Rochester,New York,East,Technology,Phones,TEC-PH-10002584,31.5,598.5,68.5
7686,7687,49201,1440,9,2022-02-24,Standard Class,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,FUR-TA-10001095,47.1,1522.9,82.90000000000009
7687,7688,49201,20,1,2023-04-19,Standard Class,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,OFF-BI-10004002,0.8,19.2,-0.8000000000000007
7688,7689,49201,130,8,2023-09-04,Standard Class,Corporate,United States,Jackson,Michigan,Central,Technology,Accessories,TEC-AC-10004518,4.8,155.2,25.19999999999999
7689,7690,23434,140,3,2023-10-30,First Class,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Appliances,OFF-AP-10002191,9.0,171.0,31.0
7690,7691,23434,700,3,2023-03-28,First Class,Corporate,United States,Suffolk,Virginia,South,Furniture,Tables,FUR-TA-10004575,43.5,826.5,126.5
7691,7692,23434,10,2,2022-03-28,First Class,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Paper,OFF-PA-10003177,0.4,9.6,-0.40000000000000036
7692,7693,94513,80,6,2022-09-27,Standard Class,Consumer,United States,Brentwood,California,West,Office Supplies,Labels,OFF-LA-10003923,3.6,86.4,6.400000000000006
7693,7694,94513,280,4,2022-05-18,Standard Class,Consumer,United States,Brentwood,California,West,Technology,Phones,TEC-PH-10001051,12.8,307.2,27.19999999999999
7694,7695,98103,150,7,2022-04-22,Same Day,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,FUR-CH-10004754,3.4,166.6,16.599999999999994
7695,7696,77036,150,5,2022-03-19,First Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000357,6.4,153.6,3.5999999999999943
7696,7697,77036,10,4,2022-09-09,First Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10001787,0.4,9.6,-0.40000000000000036
7697,7698,1841,1030,2,2023-05-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Technology,Copiers,TEC-CO-10002313,24.0,1176.0,146.0
7698,7699,1841,60,1,2022-08-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,OFF-ST-10002790,3.5,66.5,6.5
7699,7700,1841,20,3,2023-07-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Supplies,OFF-SU-10001664,0.9,29.1,9.100000000000001
7700,7701,1841,20,6,2022-02-05,Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,OFF-FA-10001332,0.4,19.6,-0.3999999999999986
7701,7702,1841,480,2,2023-12-30,Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Furniture,Tables,FUR-TA-10003473,15.9,514.1,34.10000000000002
7702,7703,48234,10,2,2022-06-08,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,OFF-PA-10000605,0.5,9.5,-0.5
7703,7704,48234,180,3,2022-07-11,Standard Class,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,TEC-PH-10002170,8.4,201.6,21.599999999999994
7704,7705,48234,420,4,2022-08-20,Standard Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,FUR-TA-10004147,13.5,436.5,16.5
7705,7706,48234,450,3,2022-12-28,Standard Class,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,TEC-AC-10003911,9.6,470.4,20.399999999999977
7706,7707,48234,10,3,2023-04-10,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,OFF-AR-10002578,0.3,9.7,-0.3000000000000007
7707,7708,84057,10,2,2022-04-23,Standard Class,Corporate,United States,Orem,Utah,West,Office Supplies,Art,OFF-AR-10001761,0.3,9.7,-0.3000000000000007
7708,7709,19120,30,3,2022-06-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10001553,1.6,38.4,8.399999999999999
7709,7710,19120,10,3,2022-09-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10000309,0.3,9.7,-0.3000000000000007
7710,7711,85204,80,5,2022-12-28,Standard Class,Consumer,United States,Mesa,Arizona,West,Technology,Phones,TEC-PH-10003095,4.5,85.5,5.5
7711,7712,28314,80,3,2023-11-20,Second Class,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,FUR-FU-10001876,1.6,78.4,-1.5999999999999943
7712,7713,28314,120,2,2023-07-27,Second Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Storage,OFF-ST-10001522,4.5,145.5,25.5
7713,7714,28314,50,3,2023-09-23,Second Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,OFF-PA-10000300,2.5,47.5,-2.5
7714,7715,90032,220,6,2022-11-27,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10001469,12.5,237.5,17.5
7715,7716,19140,30,3,2022-03-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10001553,0.8,39.2,9.200000000000003
7716,7717,80906,30,5,2022-03-31,Standard Class,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,OFF-PA-10004041,1.2,28.8,-1.1999999999999993
7717,7718,80906,0,2,2022-05-27,Standard Class,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,OFF-BI-10002764,0.0,0.0,0.0
7718,7719,90032,140,4,2023-07-27,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,TEC-AC-10001114,6.4,153.6,13.599999999999994
7719,7720,10009,50,3,2023-02-01,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001615,1.2,58.8,8.799999999999997
7720,7721,10009,20,2,2022-11-07,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10000461,0.8,19.2,-0.8000000000000007
7721,7722,10009,10,2,2022-12-08,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10004506,0.3,9.7,-0.3000000000000007
7722,7723,94109,30,3,2023-12-18,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,OFF-AP-10000027,0.8,39.2,9.200000000000003
7723,7724,78745,170,1,2023-08-31,Standard Class,Corporate,United States,Austin,Texas,Central,Furniture,Chairs,FUR-CH-10003981,3.6,176.4,6.400000000000006
7724,7725,44105,260,1,2023-06-15,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Appliances,OFF-AP-10003849,5.8,284.2,24.19999999999999
7725,7726,44105,20,2,2022-04-04,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,OFF-ST-10004963,1.0,19.0,-1.0
7726,7727,44105,300,3,2023-07-01,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,OFF-ST-10002574,13.200000000000001,316.8,16.80000000000001
7727,7728,10009,20,3,2022-03-22,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001761,0.4,19.6,-0.3999999999999986
7728,7729,79907,20,4,2023-03-22,Standard Class,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,OFF-AR-10000716,0.4,19.6,-0.3999999999999986
7729,7730,32303,370,3,2023-11-20,Standard Class,Home Office,United States,Tallahassee,Florida,South,Technology,Accessories,TEC-AC-10002637,12.9,417.1,47.10000000000002
7730,7731,98103,280,4,2022-03-06,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,FUR-CH-10003774,8.700000000000001,281.3,1.3000000000000114
7731,7732,75220,90,4,2022-06-07,First Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Envelopes,OFF-EN-10000927,4.4,105.6,15.599999999999994
7732,7733,77070,10,2,2022-04-09,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000743,0.4,9.6,-0.40000000000000036
7733,7734,45503,20,4,2022-03-12,Second Class,Consumer,United States,Springfield,Ohio,East,Office Supplies,Paper,OFF-PA-10000697,0.6,19.4,-0.6000000000000014
7734,7735,98103,10,3,2023-02-07,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,OFF-AR-10004441,0.2,9.8,-0.1999999999999993
7735,7736,98105,20,3,2022-01-01,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10001870,0.4,19.6,-0.3999999999999986
7736,7737,10024,60,4,2023-11-16,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003684,2.8000000000000003,67.2,7.200000000000003
7737,7738,28205,10,9,2022-02-22,First Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,OFF-AR-10001315,0.3,9.7,-0.3000000000000007
7738,7739,21215,80,5,2023-06-10,Standard Class,Consumer,United States,Baltimore,Maryland,East,Technology,Phones,TEC-PH-10003589,3.6,86.4,6.400000000000006
7739,7740,94110,10,2,2022-05-01,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10001609,0.2,9.8,-0.1999999999999993
7740,7741,94110,80,1,2022-07-16,Standard Class,Home Office,United States,San Francisco,California,West,Technology,Accessories,TEC-AC-10000474,4.5,85.5,5.5
7741,7742,85705,40,2,2023-07-14,Second Class,Consumer,United States,Tucson,Arizona,West,Technology,Phones,TEC-PH-10003095,1.6,38.4,-1.6000000000000014
7742,7743,90036,20,4,2022-11-17,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10001639,1.5,28.5,8.5
7743,7744,6708,10,2,2023-12-26,Standard Class,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Binders,OFF-BI-10002003,0.3,9.7,-0.3000000000000007
7744,7745,6708,490,3,2022-01-12,Standard Class,Corporate,United States,Waterbury,Connecticut,East,Technology,Phones,TEC-PH-10004539,22.8,547.2,57.200000000000045
7745,7746,6708,10,3,2023-05-08,Standard Class,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Art,OFF-AR-10003829,0.2,9.8,-0.1999999999999993
7746,7747,60610,30,2,2022-11-15,Standard Class,Home Office,United States,Chicago,Illinois,Central,Technology,Accessories,TEC-AC-10004761,1.5,28.5,-1.5
7747,7748,11561,10,6,2022-11-03,Second Class,Home Office,United States,Long Beach,New York,East,Office Supplies,Fasteners,OFF-FA-10003472,0.5,9.5,-0.5
7748,7749,22204,50,3,2023-07-28,Standard Class,Consumer,United States,Arlington,Virginia,South,Furniture,Furnishings,FUR-FU-10003464,1.2,58.8,8.799999999999997
7749,7750,22204,400,2,2023-05-18,Standard Class,Consumer,United States,Arlington,Virginia,South,Office Supplies,Storage,OFF-ST-10003716,13.5,436.5,36.5
7750,7751,22204,30,2,2023-12-02,Standard Class,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,OFF-BI-10004002,1.5,28.5,-1.5
7751,7752,22204,430,3,2023-11-25,Standard Class,Consumer,United States,Arlington,Virginia,South,Technology,Phones,TEC-PH-10002496,14.1,455.9,25.899999999999977
7752,7753,22204,30,2,2023-01-21,Standard Class,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,OFF-BI-10004826,1.2,28.8,-1.1999999999999993
7753,7754,28540,20,2,2022-10-14,First Class,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,FUR-FU-10001546,1.0,19.0,-1.0
7754,7755,43229,0,2,2023-10-23,Second Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Art,OFF-AR-10001919,0.0,0.0,0.0
7755,7756,28205,230,7,2022-02-09,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Paper,OFF-PA-10002558,13.5,256.5,26.5
7756,7757,28205,360,5,2023-04-13,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,TEC-AC-10003174,12.9,417.1,57.10000000000002
7757,7758,14215,30,4,2023-02-22,Second Class,Corporate,United States,Buffalo,New York,East,Technology,Phones,TEC-PH-10003988,0.8,39.2,9.200000000000003
7758,7759,14215,140,3,2022-10-12,Second Class,Corporate,United States,Buffalo,New York,East,Furniture,Furnishings,FUR-FU-10004845,4.5,145.5,5.5
7759,7760,77041,20,3,2022-02-02,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10003072,0.6,19.4,-0.6000000000000014
7760,7761,38109,30,2,2023-06-02,Standard Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,OFF-PA-10003641,1.2,38.8,8.799999999999997
7761,7762,75023,10,2,2023-07-25,First Class,Consumer,United States,Plano,Texas,Central,Office Supplies,Paper,OFF-PA-10003729,0.5,9.5,-0.5
7762,7763,97301,0,1,2022-02-21,First Class,Home Office,United States,Salem,Oregon,West,Office Supplies,Art,OFF-AR-10003251,0.0,0.0,0.0
7763,7764,31907,60,9,2022-12-03,Standard Class,Consumer,United States,Columbus,Georgia,South,Office Supplies,Envelopes,OFF-EN-10003286,1.4000000000000001,68.6,8.599999999999994
7764,7765,21044,20,3,2022-05-12,Same Day,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,OFF-AR-10004078,0.6,19.4,-0.6000000000000014
7765,7766,21044,1600,5,2023-07-21,Same Day,Corporate,United States,Columbia,Maryland,East,Furniture,Chairs,FUR-CH-10002331,89.0,1691.0,91.0
7766,7767,21044,180,5,2023-06-02,Same Day,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,OFF-AR-10001953,4.4,215.6,35.599999999999994
7767,7768,97206,10,3,2022-01-26,First Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Art,OFF-AR-10002053,0.5,9.5,-0.5
7768,7769,32303,30,5,2022-05-09,Standard Class,Consumer,United States,Tallahassee,Florida,South,Office Supplies,Paper,OFF-PA-10003651,0.6,29.4,-0.6000000000000014
7769,7770,92503,830,2,2023-03-30,Same Day,Corporate,United States,Riverside,California,West,Technology,Phones,TEC-PH-10002885,41.6,998.4,168.39999999999998
7770,7771,92503,40,2,2022-09-25,Same Day,Corporate,United States,Riverside,California,West,Office Supplies,Appliances,OFF-AP-10002892,2.0,48.0,8.0
7771,7772,43130,400,2,2022-03-01,Standard Class,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Binders,OFF-BI-10000545,23.0,437.0,37.0
7772,7773,43130,3780,5,2022-05-31,Standard Class,Consumer,United States,Lancaster,Ohio,East,Technology,Machines,TEC-MA-10000418,90.0,4410.0,630.0
7773,7774,43130,50,3,2022-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,East,Technology,Accessories,TEC-AC-10000926,3.0,57.0,7.0
7774,7775,94109,10,3,2022-07-30,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Envelopes,OFF-EN-10001509,0.5,9.5,-0.5
7775,7776,92553,10,1,2022-08-09,Standard Class,Home Office,United States,Moreno Valley,California,West,Office Supplies,Appliances,OFF-AP-10001366,0.4,9.6,-0.40000000000000036
7776,7777,92553,10,3,2023-11-11,Standard Class,Home Office,United States,Moreno Valley,California,West,Office Supplies,Fasteners,OFF-FA-10003485,0.3,9.7,-0.3000000000000007
7777,7778,92553,40,3,2023-04-09,Standard Class,Home Office,United States,Moreno Valley,California,West,Office Supplies,Storage,OFF-ST-10004507,1.0,49.0,9.0
7778,7779,92553,40,3,2023-11-01,Standard Class,Home Office,United States,Moreno Valley,California,West,Office Supplies,Binders,OFF-BI-10002353,1.2,38.8,-1.2000000000000028
7779,7780,23320,170,4,2022-01-22,Standard Class,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Appliances,OFF-AP-10001271,8.0,192.0,22.0
7780,7781,23320,30,4,2023-02-02,Standard Class,Consumer,United States,Chesapeake,Virginia,South,Technology,Phones,TEC-PH-10004924,1.2,28.8,-1.1999999999999993
7781,7782,60623,10,3,2023-11-03,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10002706,0.3,9.7,-0.3000000000000007
7782,7783,28205,40,2,2022-06-29,Second Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Storage,OFF-ST-10003442,1.0,49.0,9.0
7783,7784,28205,740,10,2023-12-10,Second Class,Corporate,United States,Charlotte,North Carolina,South,Furniture,Tables,FUR-TA-10002533,44.0,836.0,96.0
7784,7785,28205,160,2,2022-03-03,Second Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Supplies,OFF-SU-10003505,9.5,180.5,20.5
